docks,bickes,ID,total,bikes/total,latitude,longitude,streets
47.7368421053,3.26315789474,324.0,51.0,0.0639834881321,40.689888,-73.981013,DeKalb Ave & Hudson Ave
20.7368421053,3.26315789474,332.0,24.0,0.135964912281,40.71219906,-73.97948148,Cherry St
19.7368421053,3.26315789474,343.0,23.0,0.141876430206,40.69794,-73.96986848,Clinton Ave & Flushing Ave
19.7368421053,3.26315789474,344.0,23.0,0.141876430206,40.6851443,-73.95380904,Monroe St & Bedford Ave
23.7368421053,3.26315789474,353.0,27.0,0.120857699805,40.68539567,-73.97431458,S Portland Ave & Hanson Pl
19.7368421053,3.26315789474,354.0,23.0,0.141876430206,40.69363137,-73.96223558,Emerson Pl & Myrtle Ave
23.7368421053,3.26315789474,364.0,27.0,0.120857699805,40.68900443,-73.96023854,Lafayette Ave & Classon Ave
27.7368421053,3.26315789474,365.0,31.0,0.105263157895,40.68223166,-73.9614583,Fulton St & Grand Ave
29.7368421053,3.26315789474,366.0,33.0,0.0988835725678,40.693261,-73.968896,Clinton Ave & Myrtle Ave
23.7368421053,3.26315789474,372.0,27.0,0.120857699805,40.694528,-73.958089,Franklin Ave & Myrtle Ave
15.7368421053,3.26315789474,373.0,19.0,0.171745152355,40.69331716,-73.95381995,Willoughby Ave & Walworth St
23.7368421053,3.26315789474,389.0,27.0,0.120857699805,40.71044554,-73.96525063,Broadway & Berry St
27.7368421053,3.26315789474,390.0,31.0,0.105263157895,40.69221589,-73.9842844,Duffield St & Willoughby St
27.7368421053,3.26315789474,391.0,31.0,0.105263157895,40.69760127,-73.99344559,Clark St & Henry St
28.7368421053,3.26315789474,392.0,32.0,0.101973684211,40.695065,-73.987167,Jay St & Tech Pl
26.7368421053,3.26315789474,395.0,30.0,0.108771929825,40.68807003,-73.98410637,Bond St & Schermerhorn St
21.7368421053,3.26315789474,396.0,25.0,0.130526315789,40.680342423,-73.9557689392,Lefferts Pl & Franklin Ave
23.7368421053,3.26315789474,397.0,27.0,0.120857699805,40.68415748,-73.96922273,Fulton St & Clermont Ave
27.7368421053,3.26315789474,398.0,31.0,0.105263157895,40.69165183,-73.9999786,Atlantic Ave & Furman St
22.7368421053,3.26315789474,399.0,26.0,0.125506072874,40.68851534,-73.9647628,Lafayette Ave & St James Pl
30.7368421053,3.26315789474,406.0,34.0,0.0959752321981,40.69512845,-73.99595065,Hicks St & Montague St
39.7368421053,3.26315789474,407.0,43.0,0.0758873929009,40.700469,-73.991454,Henry St & Poplar St
15.7368421053,3.26315789474,409.0,19.0,0.171745152355,40.6906495,-73.95643107,DeKalb Ave & Skillman St
20.7368421053,3.26315789474,414.0,24.0,0.135964912281,40.70281858,-73.98765762,Pearl St & Anchorage Pl
27.7368421053,3.26315789474,416.0,31.0,0.105263157895,40.68753406,-73.97265183,Cumberland St & Lafayette Ave
19.7368421053,3.26315789474,418.0,23.0,0.141876430206,40.70224,-73.982578,Front St & Gold St
19.7368421053,3.26315789474,419.0,23.0,0.141876430206,40.69580705,-73.97355569,Carlton Ave & Park Ave
19.7368421053,3.26315789474,420.0,23.0,0.141876430206,40.68764484,-73.96968902,Clermont Ave & Lafayette Ave
15.7368421053,3.26315789474,421.0,19.0,0.171745152355,40.69573398,-73.97129668,Clermont Ave & Park Ave
23.7368421053,3.26315789474,430.0,27.0,0.120857699805,40.7014851,-73.98656928,York St & Jay St
26.7368421053,3.26315789474,431.0,30.0,0.108771929825,40.68864636,-73.98263429,Hanover Pl & Livingston St
23.7368421053,3.26315789474,436.0,27.0,0.120857699805,40.68216564,-73.95399026,Hancock St & Bedford Ave
20.7368421053,3.26315789474,437.0,24.0,0.135964912281,40.6809833854,-73.9500479759,Macon St & Nostrand Ave
19.7368421053,3.26315789474,443.0,23.0,0.141876430206,40.70853074,-73.96408963,Bedford Ave & S 9th St
19.7368421053,3.26315789474,460.0,23.0,0.141876430206,40.71285887,-73.96590294,S 4 St & Wythe Ave
30.7368421053,3.26315789474,467.0,34.0,0.0959752321981,40.68312489,-73.97895137,Dean St & 4 Ave
27.7368421053,3.26315789474,471.0,31.0,0.105263157895,40.71286844,-73.95698119,Grand St & Havemeyer St
21.7368421053,3.26315789474,481.0,25.0,0.130526315789,40.71260486,-73.96264403,S 3 St & Bedford Ave
39.7368421053,3.26315789474,532.0,43.0,0.0758873929009,40.710451,-73.960876,S 5 Pl & S 4 St
27.7368421053,3.26315789474,539.0,31.0,0.105263157895,40.71534825,-73.96024116,Metropolitan Ave & Bedford Ave
26.7368421053,3.26315789474,2000.0,30.0,0.108771929825,40.70255088,-73.98940236,Front St & Washington St
11.7368421053,3.26315789474,2001.0,15.0,0.217543859649,40.699773,-73.979927,Sands St & Navy St
23.7368421053,3.26315789474,2002.0,27.0,0.120857699805,40.716887,-73.963198,Wythe Ave & Metropolitan Ave
8.73684210526,3.26315789474,2005.0,12.0,0.271929824561,40.70531194,-73.97100056,Railroad Ave & Kay Ave
36.1313131313,2.86868686869,116.0,39.0,0.0735560735561,40.74177603,-74.00149746,W 17 St & 8 Ave
28.1313131313,2.86868686869,127.0,31.0,0.0925382860867,40.73172428,-74.00674436,Barrow St & Hudson St
27.1313131313,2.86868686869,128.0,30.0,0.0956228956229,40.72710258,-74.00297088,MacDougal St & Prince St
28.1313131313,2.86868686869,150.0,31.0,0.0925382860867,40.7208736,-73.98085795,E 2 St & Avenue C
32.1313131313,2.86868686869,161.0,35.0,0.0819624819625,40.72917025,-73.99810231,LaGuardia Pl & W 3 St
16.1313131313,2.86868686869,168.0,19.0,0.150983519405,40.73971301,-73.99456405,W 18 St & 6 Ave
27.1313131313,2.86868686869,174.0,30.0,0.0956228956229,40.7381765,-73.97738662,E 25 St & 1 Ave
0.131313131313,2.86868686869,212.0,3.0,0.956228956229,40.74334935,-74.00681753,W 16 St & The High Line
30.1313131313,2.86868686869,223.0,33.0,0.0869299051117,40.73781509,-73.99994661,W 13 St & 7 Ave
34.1313131313,2.86868686869,225.0,37.0,0.0775320775321,40.74195138,-74.00803013,W 14 St & The High Line
23.1313131313,2.86868686869,229.0,26.0,0.110334110334,40.72743423,-73.99379025,Great Jones St
36.1313131313,2.86868686869,236.0,39.0,0.0735560735561,40.7284186,-73.98713956,St Marks Pl & 2 Ave
36.1313131313,2.86868686869,237.0,39.0,0.0735560735561,40.73047309,-73.98672378,E 11 St & 2 Ave
28.1313131313,2.86868686869,238.0,31.0,0.0925382860867,40.7361967,-74.00859207,Bank St & Washington St
17.1313131313,2.86868686869,247.0,20.0,0.143434343434,40.73535398,-74.00483091,Perry St & Bleecker St
37.1313131313,2.86868686869,250.0,40.0,0.0717171717172,40.72456089,-73.99565293,Lafayette St & Jersey St
24.1313131313,2.86868686869,251.0,27.0,0.106247661803,40.72317958,-73.99480012,Mott St & Prince St
30.1313131313,2.86868686869,252.0,33.0,0.0869299051117,40.73226398,-73.99852205,MacDougal St & Washington Sq
52.1313131313,2.86868686869,253.0,55.0,0.052157943067,40.73543934,-73.99453948,W 13 St & 5 Ave
28.1313131313,2.86868686869,254.0,31.0,0.0925382860867,40.73532427,-73.99800419,W 11 St & 6 Ave
32.1313131313,2.86868686869,265.0,35.0,0.0819624819625,40.72229346,-73.99147535,Stanton St & Chrystie St
21.1313131313,2.86868686869,266.0,24.0,0.119528619529,40.72368361,-73.97574813,Avenue D & E 8 St
28.1313131313,2.86868686869,280.0,31.0,0.0925382860867,40.73331967,-73.99510132,E 10 St & 5 Ave
40.1313131313,2.86868686869,284.0,43.0,0.066713648109,40.7390169121,-74.0026376103,Greenwich Ave & 8 Ave
44.1313131313,2.86868686869,285.0,47.0,0.0610358908231,40.73454567,-73.99074142,Broadway & E 14 St
52.1313131313,2.86868686869,293.0,55.0,0.052157943067,40.73028666,-73.9907647,Lafayette St & E 8 St
28.1313131313,2.86868686869,294.0,31.0,0.0925382860867,40.73049393,-73.9957214,Washington Square E
24.1313131313,2.86868686869,297.0,27.0,0.106247661803,40.734232,-73.986923,E 15 St & 3 Ave
52.1313131313,2.86868686869,300.0,55.0,0.052157943067,40.728145,-73.990214,Shevchenko Pl & E 7 St
34.1313131313,2.86868686869,301.0,37.0,0.0775320775321,40.72217444,-73.98368779,E 2 St & Avenue B
20.1313131313,2.86868686869,302.0,23.0,0.12472551603,40.72082834,-73.97793172,Avenue D & E 3 St
28.1313131313,2.86868686869,303.0,31.0,0.0925382860867,40.72362738,-73.99949601,Mercer St & Spring St
28.1313131313,2.86868686869,312.0,31.0,0.0925382860867,40.722055,-73.989111,Allen St & E Houston St
24.1313131313,2.86868686869,317.0,27.0,0.106247661803,40.72453734,-73.98185424,E 6 St & Avenue B
32.1313131313,2.86868686869,325.0,35.0,0.0819624819625,40.73624527,-73.98473765,E 19 St & 3 Ave
24.1313131313,2.86868686869,326.0,27.0,0.106247661803,40.72953837,-73.98426726,E 11 St & 1 Ave
28.1313131313,2.86868686869,334.0,31.0,0.0925382860867,40.74238787,-73.99726235,W 20 St & 7 Ave
24.1313131313,2.86868686869,335.0,27.0,0.106247661803,40.72903917,-73.99404649,Washington Pl & Broadway
33.1313131313,2.86868686869,336.0,36.0,0.0796857463524,40.73047747,-73.99906065,Sullivan St & Washington Sq
21.1313131313,2.86868686869,339.0,24.0,0.119528619529,40.72580614,-73.97422494,Avenue D & E 12 St
16.1313131313,2.86868686869,341.0,19.0,0.150983519405,40.71782143,-73.97628939,Stanton St & Mangin St
26.1313131313,2.86868686869,342.0,29.0,0.0989202368513,40.71739973,-73.98016555,Columbia St & Rivington St
32.1313131313,2.86868686869,345.0,35.0,0.0819624819625,40.73649403,-73.99704374,W 13 St & 6 Ave
24.1313131313,2.86868686869,346.0,27.0,0.106247661803,40.73652889,-74.00618026,Bank St & Hudson St
32.1313131313,2.86868686869,347.0,35.0,0.0819624819625,40.72873888,-74.00748842,W Houston St & Hudson St
39.1313131313,2.86868686869,348.0,42.0,0.0683020683021,40.72490985,-74.00154702,W Broadway & Spring St
20.1313131313,2.86868686869,349.0,23.0,0.12472551603,40.71850211,-73.98329859,Rivington St & Ridge St
24.1313131313,2.86868686869,357.0,27.0,0.106247661803,40.73261787,-73.99158043,E 11 St & Broadway
33.1313131313,2.86868686869,358.0,36.0,0.0796857463524,40.73291553,-74.00711384,Christopher St & Greenwich St
36.1313131313,2.86868686869,368.0,39.0,0.0735560735561,40.73038599,-74.00214988,Carmine St & 6 Ave
32.1313131313,2.86868686869,369.0,35.0,0.0819624819625,40.73224119,-74.00026394,Washington Pl & 6 Ave
27.1313131313,2.86868686869,375.0,30.0,0.0956228956229,40.72679454,-73.99695094,Mercer St & Bleecker St
36.1313131313,2.86868686869,380.0,39.0,0.0735560735561,40.73401143,-74.00293877,W 4 St & 7 Ave S
33.1313131313,2.86868686869,382.0,36.0,0.0796857463524,40.73492695,-73.99200509,University Pl & E 14 St
36.1313131313,2.86868686869,383.0,39.0,0.0735560735561,40.735238,-74.000271,Greenwich Ave & Charles St
28.1313131313,2.86868686869,393.0,31.0,0.0925382860867,40.72299208,-73.97995466,E 5 St & Avenue C
29.1313131313,2.86868686869,394.0,32.0,0.0896464646465,40.72521311,-73.97768752,E 9 St & Avenue C
12.1313131313,2.86868686869,400.0,15.0,0.191245791246,40.71926081,-73.98178024,Pitt St & Stanton St
39.1313131313,2.86868686869,401.0,42.0,0.0683020683021,40.72019576,-73.98997825,Allen St & Rivington St
39.1313131313,2.86868686869,402.0,42.0,0.0683020683021,40.7403432,-73.98955109,Broadway & E 22 St
