docks,bickes,ID,total,bikes/total,latitude,longitude,streets
44.640625,2.359375,427.0,47.0,0.0501994680851,40.701907,-74.013942,Bus Slip & State St
27.640625,2.359375,502.0,30.0,0.0786458333333,40.714215,-73.981346,Henry St & Grand St
36.640625,2.359375,531.0,39.0,0.0604967948718,40.71893904,-73.99266288,Forsyth St & Broome St
28.640625,2.359375,534.0,31.0,0.0761088709677,40.70255065,-74.0127234,Water - Whitehall Plaza
33.640625,2.359375,2004.0,36.0,0.0655381944444,40.724399,-74.004704,6 Ave & Broome St
21.640625,2.359375,2008.0,24.0,0.0983072916667,40.70569254,-74.01677685,Little West St & 1 Pl
32.640625,2.359375,2009.0,35.0,0.0674107142857,40.71117444,-73.99682619,Catherine St & Monroe St
36.640625,2.359375,2010.0,39.0,0.0604967948718,40.72165481,-74.00234737,Grand St & Greene St
22.640625,2.359375,3002.0,25.0,0.094375,40.711512,-74.015756,South End Ave & Liberty St
59.0789473684,2.92105263158,83.0,62.0,0.0471137521222,40.68382604,-73.97632328,Atlantic Ave & Fort Greene Pl
16.0789473684,2.92105263158,119.0,19.0,0.153739612188,40.69608941,-73.97803415,Park Ave & St Edwards St
16.0789473684,2.92105263158,120.0,19.0,0.153739612188,40.68676793,-73.95928168,Lexington Ave & Classon Ave
21.0789473684,2.92105263158,143.0,24.0,0.121710526316,40.69239502,-73.99337909,Clinton St & Joralemon St
16.0789473684,2.92105263158,144.0,19.0,0.153739612188,40.69839895,-73.98068914,Nassau St & Navy St
20.0789473684,2.92105263158,157.0,23.0,0.12700228833,40.69089272,-73.99612349,Henry St & Atlantic Ave
36.0789473684,2.92105263158,218.0,39.0,0.0748987854251,40.69028437,-73.98707105,Gallatin Pl & Livingston St
20.0789473684,2.92105263158,232.0,23.0,0.12700228833,40.69597683,-73.99014892,Cadman Plaza E & Tillary St
35.0789473684,2.92105263158,233.0,38.0,0.0768698060942,40.6947570136,-73.9905273914,Cadman Plaza W & Pierrepont St
28.0789473684,2.92105263158,239.0,31.0,0.0942275042445,40.69196566,-73.9813018,Willoughby St & Fleet St
20.0789473684,2.92105263158,241.0,23.0,0.12700228833,40.68981035,-73.97493121,DeKalb Ave & S Portland Ave
20.0789473684,2.92105263158,242.0,23.0,0.12700228833,40.69788349,-73.97350332,Flushing Ave & Carlton Ave
28.0789473684,2.92105263158,243.0,31.0,0.0942275042445,40.688226,-73.979382,Fulton St & Rockwell Pl
28.0789473684,2.92105263158,244.0,31.0,0.0942275042445,40.69196035,-73.96536851,Willoughby Ave & Hall St
20.0789473684,2.92105263158,245.0,23.0,0.12700228833,40.69327018,-73.97703874,Myrtle Ave & St Edwards St
20.0789473684,2.92105263158,258.0,23.0,0.12700228833,40.68940747,-73.96885458,DeKalb Ave & Vanderbilt Ave
24.0789473684,2.92105263158,261.0,27.0,0.108187134503,40.69474881,-73.98362464,Johnson St & Gold St
21.0789473684,2.92105263158,262.0,24.0,0.121710526316,40.6917823,-73.9737299,Washington Park
20.0789473684,2.92105263158,270.0,23.0,0.12700228833,40.69308257,-73.97178913,Adelphi St & Myrtle Ave
28.0789473684,2.92105263158,271.0,31.0,0.0942275042445,40.68528172,-73.97805813,Ashland Pl & Hanson Pl
28.0789473684,2.92105263158,274.0,31.0,0.0942275042445,40.68691865,-73.976682,Lafayette Ave & Fort Greene Pl
16.0789473684,2.92105263158,275.0,19.0,0.153739612188,40.68650065,-73.96563307,Washington Ave & Greene Ave
16.0789473684,2.92105263158,278.0,19.0,0.153739612188,40.69766564,-73.98476437,Concord St & Bridge St
24.0789473684,2.92105263158,282.0,27.0,0.108187134503,40.70827295,-73.96834101,Kent Ave & S 11 St
16.0789473684,2.92105263158,289.0,19.0,0.153739612188,40.6845683,-73.95881081,Monroe St & Classon Ave
32.0789473684,2.92105263158,298.0,35.0,0.0834586466165,40.68683208,-73.9796772,3 Ave & Schermerhorn St
33.0789473684,2.92105263158,310.0,36.0,0.0811403508772,40.68926942,-73.98912867,State St & Smith St
20.0789473684,2.92105263158,313.0,23.0,0.12700228833,40.69610226,-73.96751037,Washington Ave & Park Ave
36.0789473684,2.92105263158,314.0,39.0,0.0748987854251,40.69383,-73.990539,Cadman Plaza West & Montague St
