docks,bickes,ID,total,bikes/total,latitude,longitude,streets
-4.26315789474,19.2631578947,2001.0,15.0,1.28421052632,40.699773,-73.979927,Sands St & Navy St
7.73684210526,19.2631578947,2002.0,27.0,0.713450292398,40.716887,-73.963198,Wythe Ave & Metropolitan Ave
-7.26315789474,19.2631578947,2005.0,12.0,1.60526315789,40.70531194,-73.97100056,Railroad Ave & Kay Ave
17.2424242424,21.7575757576,116.0,39.0,0.557886557887,40.74177603,-74.00149746,W 17 St & 8 Ave
9.24242424242,21.7575757576,127.0,31.0,0.701857282502,40.73172428,-74.00674436,Barrow St & Hudson St
8.24242424242,21.7575757576,128.0,30.0,0.725252525253,40.72710258,-74.00297088,MacDougal St & Prince St
9.24242424242,21.7575757576,150.0,31.0,0.701857282502,40.7208736,-73.98085795,E 2 St & Avenue C
13.2424242424,21.7575757576,161.0,35.0,0.621645021645,40.72917025,-73.99810231,LaGuardia Pl & W 3 St
-2.75757575758,21.7575757576,168.0,19.0,1.14513556619,40.73971301,-73.99456405,W 18 St & 6 Ave
8.24242424242,21.7575757576,174.0,30.0,0.725252525253,40.7381765,-73.97738662,E 25 St & 1 Ave
-18.7575757576,21.7575757576,212.0,3.0,7.25252525253,40.74334935,-74.00681753,W 16 St & The High Line
11.2424242424,21.7575757576,223.0,33.0,0.659320477502,40.73781509,-73.99994661,W 13 St & 7 Ave
15.2424242424,21.7575757576,225.0,37.0,0.588042588043,40.74195138,-74.00803013,W 14 St & The High Line
4.24242424242,21.7575757576,229.0,26.0,0.83682983683,40.72743423,-73.99379025,Great Jones St
17.2424242424,21.7575757576,236.0,39.0,0.557886557887,40.7284186,-73.98713956,St Marks Pl & 2 Ave
17.2424242424,21.7575757576,237.0,39.0,0.557886557887,40.73047309,-73.98672378,E 11 St & 2 Ave
9.24242424242,21.7575757576,238.0,31.0,0.701857282502,40.7361967,-74.00859207,Bank St & Washington St
-1.75757575758,21.7575757576,247.0,20.0,1.08787878788,40.73535398,-74.00483091,Perry St & Bleecker St
18.2424242424,21.7575757576,250.0,40.0,0.543939393939,40.72456089,-73.99565293,Lafayette St & Jersey St
5.24242424242,21.7575757576,251.0,27.0,0.805836139169,40.72317958,-73.99480012,Mott St & Prince St
11.2424242424,21.7575757576,252.0,33.0,0.659320477502,40.73226398,-73.99852205,MacDougal St & Washington Sq
33.2424242424,21.7575757576,253.0,55.0,0.395592286501,40.73543934,-73.99453948,W 13 St & 5 Ave
9.24242424242,21.7575757576,254.0,31.0,0.701857282502,40.73532427,-73.99800419,W 11 St & 6 Ave
13.2424242424,21.7575757576,265.0,35.0,0.621645021645,40.72229346,-73.99147535,Stanton St & Chrystie St
2.24242424242,21.7575757576,266.0,24.0,0.906565656566,40.72368361,-73.97574813,Avenue D & E 8 St
9.24242424242,21.7575757576,280.0,31.0,0.701857282502,40.73331967,-73.99510132,E 10 St & 5 Ave
21.2424242424,21.7575757576,284.0,43.0,0.505990133897,40.7390169121,-74.0026376103,Greenwich Ave & 8 Ave
25.2424242424,21.7575757576,285.0,47.0,0.462927143778,40.73454567,-73.99074142,Broadway & E 14 St
33.2424242424,21.7575757576,293.0,55.0,0.395592286501,40.73028666,-73.9907647,Lafayette St & E 8 St
9.24242424242,21.7575757576,294.0,31.0,0.701857282502,40.73049393,-73.9957214,Washington Square E
5.24242424242,21.7575757576,297.0,27.0,0.805836139169,40.734232,-73.986923,E 15 St & 3 Ave
33.2424242424,21.7575757576,300.0,55.0,0.395592286501,40.728145,-73.990214,Shevchenko Pl & E 7 St
15.2424242424,21.7575757576,301.0,37.0,0.588042588043,40.72217444,-73.98368779,E 2 St & Avenue B
1.24242424242,21.7575757576,302.0,23.0,0.945981554677,40.72082834,-73.97793172,Avenue D & E 3 St
9.24242424242,21.7575757576,303.0,31.0,0.701857282502,40.72362738,-73.99949601,Mercer St & Spring St
9.24242424242,21.7575757576,312.0,31.0,0.701857282502,40.722055,-73.989111,Allen St & E Houston St
5.24242424242,21.7575757576,317.0,27.0,0.805836139169,40.72453734,-73.98185424,E 6 St & Avenue B
13.2424242424,21.7575757576,325.0,35.0,0.621645021645,40.73624527,-73.98473765,E 19 St & 3 Ave
5.24242424242,21.7575757576,326.0,27.0,0.805836139169,40.72953837,-73.98426726,E 11 St & 1 Ave
9.24242424242,21.7575757576,334.0,31.0,0.701857282502,40.74238787,-73.99726235,W 20 St & 7 Ave
5.24242424242,21.7575757576,335.0,27.0,0.805836139169,40.72903917,-73.99404649,Washington Pl & Broadway
14.2424242424,21.7575757576,336.0,36.0,0.604377104377,40.73047747,-73.99906065,Sullivan St & Washington Sq
2.24242424242,21.7575757576,339.0,24.0,0.906565656566,40.72580614,-73.97422494,Avenue D & E 12 St
-2.75757575758,21.7575757576,341.0,19.0,1.14513556619,40.71782143,-73.97628939,Stanton St & Mangin St
7.24242424242,21.7575757576,342.0,29.0,0.75026123302,40.71739973,-73.98016555,Columbia St & Rivington St
13.2424242424,21.7575757576,345.0,35.0,0.621645021645,40.73649403,-73.99704374,W 13 St & 6 Ave
5.24242424242,21.7575757576,346.0,27.0,0.805836139169,40.73652889,-74.00618026,Bank St & Hudson St
13.2424242424,21.7575757576,347.0,35.0,0.621645021645,40.72873888,-74.00748842,W Houston St & Hudson St
20.2424242424,21.7575757576,348.0,42.0,0.518037518038,40.72490985,-74.00154702,W Broadway & Spring St
1.24242424242,21.7575757576,349.0,23.0,0.945981554677,40.71850211,-73.98329859,Rivington St & Ridge St
5.24242424242,21.7575757576,357.0,27.0,0.805836139169,40.73261787,-73.99158043,E 11 St & Broadway
14.2424242424,21.7575757576,358.0,36.0,0.604377104377,40.73291553,-74.00711384,Christopher St & Greenwich St
17.2424242424,21.7575757576,368.0,39.0,0.557886557887,40.73038599,-74.00214988,Carmine St & 6 Ave
13.2424242424,21.7575757576,369.0,35.0,0.621645021645,40.73224119,-74.00026394,Washington Pl & 6 Ave
8.24242424242,21.7575757576,375.0,30.0,0.725252525253,40.72679454,-73.99695094,Mercer St & Bleecker St
17.2424242424,21.7575757576,380.0,39.0,0.557886557887,40.73401143,-74.00293877,W 4 St & 7 Ave S
14.2424242424,21.7575757576,382.0,36.0,0.604377104377,40.73492695,-73.99200509,University Pl & E 14 St
17.2424242424,21.7575757576,383.0,39.0,0.557886557887,40.735238,-74.000271,Greenwich Ave & Charles St
9.24242424242,21.7575757576,393.0,31.0,0.701857282502,40.72299208,-73.97995466,E 5 St & Avenue C
10.2424242424,21.7575757576,394.0,32.0,0.679924242424,40.72521311,-73.97768752,E 9 St & Avenue C
-6.75757575758,21.7575757576,400.0,15.0,1.45050505051,40.71926081,-73.98178024,Pitt St & Stanton St
20.2424242424,21.7575757576,401.0,42.0,0.518037518038,40.72019576,-73.98997825,Allen St & Rivington St
20.2424242424,21.7575757576,402.0,42.0,0.518037518038,40.7403432,-73.98955109,Broadway & E 22 St
9.24242424242,21.7575757576,403.0,31.0,0.701857282502,40.72502876,-73.99069656,E 2 St & 2 Ave
17.2424242424,21.7575757576,404.0,39.0,0.557886557887,40.7405826,-74.00550867,9 Ave & W 14 St
18.2424242424,21.7575757576,405.0,40.0,0.543939393939,40.739323,-74.008119,Washington St & Gansevoort St
13.2424242424,21.7575757576,410.0,35.0,0.621645021645,40.72066442,-73.98517977,Suffolk St & Stanton St
1.24242424242,21.7575757576,411.0,23.0,0.945981554677,40.72228087,-73.97668709,E 6 St & Avenue D
9.24242424242,21.7575757576,428.0,31.0,0.701857282502,40.72467721,-73.98783413,E 3 St & 1 Ave
9.24242424242,21.7575757576,432.0,31.0,0.701857282502,40.72621788,-73.98379855,E 7 St & Avenue A
17.2424242424,21.7575757576,433.0,39.0,0.557886557887,40.72955361,-73.98057249,E 13 St & Avenue A
5.24242424242,21.7575757576,434.0,27.0,0.805836139169,40.74317449,-74.00366443,9 Ave & W 18 St
25.2424242424,21.7575757576,435.0,47.0,0.462927143778,40.74173969,-73.99415556,W 21 St & 6 Ave
5.24242424242,21.7575757576,438.0,27.0,0.805836139169,40.72779126,-73.98564945,St Marks Pl & 1 Ave
17.2424242424,21.7575757576,439.0,39.0,0.557886557887,40.7262807,-73.98978041,E 4 St & 2 Ave
30.2424242424,21.7575757576,444.0,52.0,0.418414918415,40.7423543,-73.98915076,Broadway & W 24 St
20.2424242424,21.7575757576,445.0,42.0,0.518037518038,40.72740794,-73.98142006,E 10 St & Avenue A
15.2424242424,21.7575757576,446.0,37.0,0.588042588043,40.74487634,-73.99529885,W 24 St & 7 Ave
18.2424242424,20.7575757576,453.0,39.0,0.532245532246,40.74475148,-73.99915362,W 22 St & 8 Ave
28.2424242424,20.7575757576,459.0,49.0,0.423623995053,40.746745,-74.007756,W 20 St & 11 Ave
18.2424242424,20.7575757576,461.0,39.0,0.532245532246,40.73587678,-73.98205027,E 20 St & 2 Ave
26.2424242424,20.7575757576,462.0,47.0,0.441650548034,40.74691959,-74.00451887,W 22 St & 10 Ave
4.24242424242,20.7575757576,463.0,25.0,0.830303030303,40.74206539,-74.00443172,9 Ave & W 16 St
14.2424242424,20.7575757576,466.0,35.0,0.593073593074,40.74395411,-73.99144871,W 25 St & 6 Ave
16.2424242424,20.7575757576,470.0,37.0,0.561015561016,40.74345335,-74.00004031,W 20 St & 8 Ave
21.2424242424,20.7575757576,473.0,42.0,0.494227994228,40.72110063,-73.9919254,Rivington St & Chrystie St
16.2424242424,20.7575757576,475.0,37.0,0.561015561016,40.73524276,-73.98758561,E 16 St & Irving Pl
18.2424242424,20.7575757576,482.0,39.0,0.532245532246,40.73935542,-73.99931783,W 15 St & 7 Ave
14.2424242424,20.7575757576,483.0,35.0,0.593073593074,40.73223272,-73.98889957,E 12 St & 3 Ave
15.2424242424,20.7575757576,487.0,36.0,0.576599326599,40.73314259,-73.97573881,E 20 St & FDR Drive
32.2424242424,20.7575757576,491.0,53.0,0.391652372784,40.74096374,-73.98602213,E 24 St & Park Ave S
26.2424242424,20.7575757576,496.0,47.0,0.441650548034,40.73726186,-73.99238967,E 16 St & 5 Ave
38.2424242424,20.7575757576,497.0,59.0,0.351823317925,40.73704984,-73.99009296,E 17 St & Broadway
8.24242424242,20.7575757576,503.0,29.0,0.715778474399,40.73827428,-73.98751968,E 20 St & Park Ave
6.24242424242,20.7575757576,504.0,27.0,0.768799102132,40.73221853,-73.98165557,1 Ave & E 15 St
26.2424242424,20.7575757576,507.0,47.0,0.441650548034,40.73912601,-73.97973776,E 25 St & 2 Ave
15.2424242424,20.7575757576,509.0,36.0,0.576599326599,40.7454973,-74.00197139,9 Ave & W 22 St
12.2424242424,20.7575757576,511.0,33.0,0.629017447199,40.72938685,-73.97772429,E 14 St & Avenue B
18.2424242424,20.7575757576,537.0,39.0,0.532245532246,40.74025878,-73.98409214,Lexington Ave & E 24 St
6.24242424242,20.7575757576,545.0,27.0,0.768799102132,40.736502,-73.97809472,E 23 St & 1 Ave
18.2424242424,20.7575757576,2003.0,39.0,0.532245532246,40.733812192,-73.9805442095,1 Ave & E 18 St
15.2424242424,20.7575757576,2012.0,36.0,0.576599326599,40.739445,-73.976806,E 27 St & 1 Ave
37.9777777778,1.02222222222,72.0,39.0,0.0262108262108,40.76727216,-73.99392888,W 52 St & 11 Ave
44.9777777778,1.02222222222,137.0,46.0,0.0222222222222,40.761628,-73.972924,E 56 St & Madison Ave
54.9777777778,0.0222222222222,153.0,55.0,0.00040404040404,40.752062307,-73.9816324043,E 40 St & 5 Ave
25.9777777778,0.0222222222222,160.0,26.0,0.000854700854701,40.748238,-73.978311,E 37 St & Lexington Ave
46.9777777778,0.0222222222222,164.0,47.0,0.000472813238771,40.75323098,-73.97032517,E 47 St & 2 Ave
44.9777777778,0.0222222222222,167.0,45.0,0.000493827160494,40.7489006,-73.97604882,E 39 St & 3 Ave
50.9777777778,0.0222222222222,173.0,51.0,0.000435729847495,40.76064679,-73.98442659,Broadway & W 49 St
54.9777777778,0.0222222222222,228.0,55.0,0.00040404040404,40.7546011026,-73.971878855,E 48 St & 3 Ave
56.9777777778,0.0222222222222,267.0,57.0,0.000389863547758,40.75097711,-73.98765428,Broadway & W 36 St
58.9777777778,0.0222222222222,281.0,59.0,0.000376647834275,40.7643971,-73.97371465,Grand Army Plaza & Central Park S
28.9777777778,0.0222222222222,290.0,29.0,0.000766283524904,40.76020258,-73.96478473,2 Ave & E 58 St
32.9777777778,0.0222222222222,305.0,33.0,0.000673400673401,40.76095756,-73.96724467,E 58 St & 3 Ave
30.9777777778,0.0222222222222,318.0,31.0,0.000716845878136,40.75320159,-73.9779874,E 43 St & Vanderbilt Ave
35.9777777778,0.0222222222222,352.0,36.0,0.000617283950617,40.76340613,-73.97722479,W 56 St & 6 Ave
54.9777777778,0.0222222222222,359.0,55.0,0.00040404040404,40.75510267,-73.97498696,E 47 St & Park Ave
56.9777777778,0.0222222222222,362.0,57.0,0.000389863547758,40.75172632,-73.98753523,Broadway & W 37 St
33.9777777778,0.0222222222222,367.0,34.0,0.000653594771242,40.75828065,-73.97069431,E 53 St & Lexington Ave
41.9777777778,0.0222222222222,379.0,42.0,0.000529100529101,40.749156,-73.9916,W 31 St & 7 Ave
